date,reservoir_storage,conservation_storage,percent_full,conservation_capacity
2015-02-01,11731964,9341778,94.0,9935607
2015-02-02,11744303,9348851,94.1,9935607
2015-02-03,11712414,9337140,94.0,9935607
2015-02-04,11718720,9340535,94.0,9935607
2015-02-05,11740942,9348782,94.1,9935607
2015-02-06,11719985,9338347,94.0,9935607
2015-02-07,11705025,9335698,94.0,9935607
2015-02-08,11711518,9339743,94.0,9935607
2015-02-09,11722587,9346084,94.1,9935607
2015-02-10,11707780,9343455,94.0,9935607
2015-02-11,11701246,9343516,94.0,9935607
2015-02-12,11718644,9352198,94.1,9935607
2015-02-13,11683764,9342677,94.0,9935607
2015-02-14,11675781,9342893,94.0,9935607
2015-02-15,11666272,9342878,94.0,9935607
2015-02-16,11710899,9366156,94.3,9935607
2015-02-17,11717225,9364902,94.3,9935607
2015-02-18,11707710,9364233,94.2,9935607
2015-02-19,11686191,9360635,94.2,9935607
2015-02-20,11662405,9347246,94.1,9935607
2015-02-21,11685697,9354601,94.2,9935607
2015-02-22,11738111,9383115,94.4,9935607
2015-02-23,11780099,9402064,94.6,9935607
2015-02-24,11777697,9399248,94.6,9935607
2015-02-25,11807965,9411476,94.7,9935607
2015-02-26,11864492,9443654,95.0,9935607
2015-02-27,11892831,9456750,95.2,9935607
2015-02-28,11903685,9455631,95.2,9935607
2015-03-01,11944370,9471745,95.3,9935607
2015-03-02,11982816,9485600,95.5,9935607
2015-03-03,11991362,9489997,95.5,9935607
2015-03-04,12018599,9506283,95.7,9935607
2015-03-05,12111174,9540878,96.0,9935607
2015-03-06,12106009,9543531,96.1,9935607
2015-03-07,12116870,9555501,96.2,9935607
2015-03-08,12153517,9568294,96.3,9935607
2015-03-09,12272671,9598721,96.6,9935607
2015-03-10,12512203,9659535,97.2,9935607
2015-03-11,12667678,9705925,97.7,9935607
2015-03-12,12843548,9761951,98.3,9935607
2015-03-13,13020751,9819029,98.8,9935607
2015-03-14,13162326,9836254,99.0,9935607
2015-03-15,13262141,9842489,99.1,9935607
2015-03-16,13317390,9842776,99.1,9935607
2015-03-17,13354263,9843782,99.1,9935607
2015-03-18,13390001,9844488,99.1,9935607
2015-03-19,13427661,9846072,99.1,9935607
2015-03-20,13455941,9846563,99.1,9935607
2015-03-21,13552964,9852429,99.2,9935607
2015-03-22,13733653,9858846,99.2,9935607
2015-03-23,13816557,9861021,99.2,9935607
2015-03-24,13807038,9858868,99.2,9935607
2015-03-25,13815097,9855628,99.2,9935607
2015-03-26,13854048,9856217,99.2,9935607
2015-03-27,13845249,9854243,99.2,9935607
2015-03-28,13818051,9852197,99.2,9935607
2015-03-29,13812726,9848880,99.1,9935607
2015-03-30,13833096,9846674,99.1,9935607
2015-03-31,13806983,9847029,99.1,9935607
2015-04-01,13758921,10038747,99.2,10123396
2015-04-02,13696854,10041312,99.2,10123396
2015-04-03,13684563,10044760,99.2,10123396
2015-04-04,13655158,10042845,99.2,10123396
2015-04-05,13599633,10040290,99.2,10123396
2015-04-06,13610983,10040245,99.2,10123396
2015-04-07,13594329,10039069,99.2,10123396
2015-04-08,13548599,10038522,99.2,10123396
2015-04-09,13493629,10037589,99.2,10123396
2015-04-10,13502265,10037163,99.1,10123396
2015-04-11,13431827,10035129,99.1,10123396
2015-04-12,13348590,10033782,99.1,10123396
2015-04-13,13334464,10034134,99.1,10123396
2015-04-14,13321661,10036360,99.1,10123396
2015-04-15,13319499,10038044,99.2,10123396
2015-04-16,13293081,10039733,99.2,10123396
2015-04-17,13331062,10046030,99.2,10123396
2015-04-18,13348094,10057301,99.3,10123396
2015-04-19,13387892,10065168,99.4,10123396
2015-04-20,13421998,10070233,99.5,10123396
2015-04-21,13360429,10069079,99.5,10123396
2015-04-22,13314451,10068624,99.5,10123396
2015-04-23,13291746,10069077,99.5,10123396
2015-04-24,13259629,10073702,99.5,10123396
2015-04-25,13322355,10095710,99.7,10123396
2015-04-26,13328960,10109994,99.9,10123396
2015-04-27,13385291,10114109,99.9,10123396
2015-04-28,13478385,10112353,99.9,10123396
2015-04-29,13466307,10109105,99.9,10123396
2015-04-30,13425945,10108670,99.9,10123396
2015-05-01,13400009,10136563,99.9,10150599
2015-05-02,13366382,10136357,99.9,10150599
2015-05-03,13314844,10135541,99.9,10150599
2015-05-04,13283336,10135184,99.8,10150599
2015-05-05,13220751,10121778,99.7,10150599
2015-05-06,13178440,10118010,99.7,10150599
2015-05-07,13121950,10108566,99.6,10150599
2015-05-08,13091670,10107514,99.6,10150599
2015-05-09,13057260,10104281,99.5,10150599
2015-05-10,13030466,10101651,99.5,10150599
2015-05-11,13177918,10117644,99.7,10150599
2015-05-12,13292649,10128505,99.8,10150599
2015-05-13,13330537,10134170,99.8,10150599
2015-05-14,13367113,10140579,99.9,10150599
2015-05-15,13388776,10142277,99.9,10150599
2015-05-16,13408999,10143150,99.9,10150599
2015-05-17,13432532,10142612,99.9,10150599
2015-05-18,13540148,10143088,99.9,10150599
2015-05-19,13688950,10144046,99.9,10150599
2015-05-20,13799680,10144819,99.9,10150599
2015-05-21,13815794,10144431,99.9,10150599
2015-05-22,13855088,10140639,99.9,10150599
2015-05-23,13855277,10136857,99.9,10150599
2015-05-24,13840535,10134617,99.8,10150599
2015-05-25,13887037,10134966,99.8,10150599
2015-05-26,14053939,10142706,99.9,10150599
2015-05-27,14258023,10150599,100.0,10150599
2015-05-28,14386486,10150180,100.0,10150599
2015-05-29,14426442,10150252,100.0,10150599
2015-05-30,14487459,10150581,100.0,10150599
2015-05-31,14565544,10149379,100.0,10150599
2015-06-01,14592764,10069185,100.0,10071713
2015-06-02,14620024,10071713,100.0,10071713
2015-06-03,14625514,10071713,100.0,10071713
2015-06-04,14648329,10071713,100.0,10071713
2015-06-05,14662755,10071713,100.0,10071713
2015-06-06,14686501,10070392,100.0,10071713
2015-06-07,14703931,10068387,100.0,10071713
2015-06-08,14711406,10065733,99.9,10071713
2015-06-09,14707944,10063613,99.9,10071713
2015-06-10,14708070,10062591,99.9,10071713
2015-06-11,14694068,10063437,99.9,10071713
2015-06-12,14684683,10067062,100.0,10071713
2015-06-13,14666587,10067966,100.0,10071713
2015-06-14,14635742,10067901,100.0,10071713
2015-06-15,14619832,10066323,99.9,10071713
2015-06-16,14588473,10061769,99.9,10071713
2015-06-17,14571386,10059065,99.9,10071713
2015-06-18,14668962,10063442,99.9,10071713
2015-06-19,14822441,10063820,99.9,10071713
2015-06-20,14892367,10064967,99.9,10071713
2015-06-21,14940116,10065064,99.9,10071713
2015-06-22,14911015,10065933,99.9,10071713
2015-06-23,14859670,10066711,100.0,10071713
2015-06-24,14812004,10068784,100.0,10071713
2015-06-25,14768344,10070796,100.0,10071713
2015-06-26,14742281,10071306,100.0,10071713
2015-06-27,14728250,10070089,100.0,10071713
2015-06-28,14710469,10065738,99.9,10071713
2015-06-29,14665730,10060234,99.9,10071713
2015-06-30,14617423,10059109,99.9,10071713
2015-07-01,14597994,10060930,99.9,10071713
2015-07-02,14564376,10060060,99.9,10071713
2015-07-03,14541542,10061990,99.9,10071713
2015-07-04,14534118,10064516,99.9,10071713
2015-07-05,14515051,10065892,99.9,10071713
2015-07-06,14510846,10064196,99.9,10071713
2015-07-07,14476176,10062956,99.9,10071713
2015-07-08,14446337,10062342,99.9,10071713
2015-07-09,14423750,10061175,99.9,10071713
2015-07-10,14376074,10058877,99.9,10071713
2015-07-11,14318541,10056890,99.9,10071713
2015-07-12,14259497,10054937,99.8,10071713
2015-07-13,14179315,10053793,99.8,10071713
2015-07-14,14101914,10051304,99.8,10071713
2015-07-15,14032380,10048721,99.8,10071713
2015-07-16,13979195,10046851,99.8,10071713
2015-07-17,13923647,10044539,99.7,10071713
2015-07-18,13880770,10042017,99.7,10071713
2015-07-19,13825205,10040057,99.7,10071713
2015-07-20,13772055,10032146,99.6,10071713
2015-07-21,13712039,10022859,99.5,10071713
2015-07-22,13654835,10014507,99.4,10071713
2015-07-23,13598343,10008536,99.4,10071713
2015-07-24,13543238,10005069,99.3,10071713
2015-07-25,13482380,9996693,99.3,10071713
2015-07-26,13422902,9988411,99.2,10071713
2015-07-27,13342499,9977080,99.1,10071713
2015-07-28,13276547,9967519,99.0,10071713
2015-07-29,13203257,9958293,98.9,10071713
2015-07-30,13146186,9950330,98.8,10071713
2015-07-31,13090886,9939354,98.7,10071713
2015-08-01,13053630,9936458,98.7,10071713
2015-08-02,12975197,9924791,98.5,10071713
2015-08-03,12873496,9904559,98.3,10071713
2015-08-04,12807110,9894095,98.2,10071713
2015-08-05,12748644,9883603,98.1,10071713
2015-08-06,12697710,9872405,98.0,10071713
2015-08-07,12647233,9858799,97.9,10071713
2015-08-08,12607410,9849539,97.8,10071713
2015-08-09,12569564,9840147,97.7,10071713
2015-08-10,12537620,9833321,97.6,10071713
2015-08-11,12496754,9826065,97.6,10071713
2015-08-12,12466279,9823020,97.5,10071713
2015-08-13,12424484,9817146,97.5,10071713
2015-08-14,12393447,9812091,97.4,10071713
2015-08-15,12355337,9799822,97.3,10071713
2015-08-16,12315367,9790623,97.2,10071713
2015-08-17,12287507,9783923,97.1,10071713
2015-08-18,12238906,9767821,97.0,10071713
2015-08-19,12214818,9761964,96.9,10071713
2015-08-20,12231463,9777604,97.1,10071713
2015-08-21,12214384,9777087,97.1,10071713
2015-08-22,12184963,9771233,97.0,10071713
2015-08-23,12185826,9776785,97.1,10071713
2015-08-24,12171013,9772703,97.0,10071713
2015-08-25,12155643,9769781,97.0,10071713
2015-08-26,12139150,9764884,97.0,10071713
2015-08-27,12112001,9751722,96.8,10071713
2015-08-28,12070380,9732276,96.6,10071713
2015-08-29,12031868,9713595,96.4,10071713
2015-08-30,11997883,9696531,96.3,10071713
2015-08-31,11950097,9676820,96.1,10071713
2015-09-01,11920501,9661847,95.9,10071713
2015-09-02,11891416,9645247,95.8,10071713
2015-09-03,11859618,9627842,95.6,10071713
2015-09-04,11835289,9612631,95.4,10071713
2015-09-05,11816230,9599061,95.3,10071713
2015-09-06,11812916,9590491,95.2,10071713
2015-09-07,11806023,9581883,95.1,10071713
2015-09-08,11788741,9567822,95.0,10071713
2015-09-09,11770754,9558724,94.9,10071713
2015-09-10,11751033,9546780,94.8,10071713
2015-09-11,11739572,9537850,94.7,10071713
2015-09-12,11740265,9537439,94.7,10071713
2015-09-13,11689728,9511428,94.4,10071713
2015-09-14,11662138,9487339,94.2,10071713
2015-09-15,11628354,9465272,94.0,10071713
2015-09-16,11610040,9448745,93.8,10071713
2015-09-17,11585192,9432138,93.6,10071713
2015-09-18,11563300,9418167,93.5,10071713
2015-09-19,11542455,9407868,93.4,10071713
2015-09-20,11545917,9404766,93.4,10071713
2015-09-21,11521338,9389854,93.2,10071713
2015-09-22,11505216,9379170,93.1,10071713
2015-09-23,11489253,9367607,93.0,10071713
2015-09-24,11463545,9351558,92.8,10071713
2015-09-25,11454541,9343041,92.8,10071713
2015-09-26,11437569,9331165,92.6,10071713
2015-09-27,11423663,9319113,92.5,10071713
2015-09-28,11427900,9316557,92.5,10071713
2015-09-29,11422361,9311900,92.5,10071713
2015-09-30,11414204,9305209,92.4,10071713
2015-10-01,11405245,9284850,92.4,10044510
2015-10-02,11391748,9274306,92.3,10044510
2015-10-03,11351179,9250349,92.1,10044510
2015-10-04,11300110,9222647,91.8,10044510
2015-10-05,11281723,9121331,91.7,9948083
2015-10-06,11266396,9109824,91.6,9948083
2015-10-07,11253448,9100332,91.5,9948083
2015-10-08,11233066,9087669,91.4,9948083
2015-10-09,11217342,9077945,91.3,9948083
2015-10-10,11219218,9076041,91.2,9948083
2015-10-11,11182364,9051769,91.0,9948083
2015-10-12,11156477,9032846,90.8,9948083
2015-10-13,11169766,9040078,90.9,9948083
2015-10-14,11164775,9033000,90.8,9948083
2015-10-15,11164702,9026806,90.7,9948083
2015-10-16,11161991,9024168,90.7,9948083
2015-10-17,11142334,9008614,90.6,9948083
2015-10-18,11113271,8985819,90.3,9948083
2015-10-19,11089971,8966080,90.1,9948083
2015-10-20,11066543,8946841,89.9,9948083
2015-10-21,11050712,8933828,89.8,9948083
2015-10-22,11029136,8917045,89.6,9948083
2015-10-23,11059406,8939324,89.9,9948083
2015-10-24,11205029,9055444,91.0,9948083
2015-10-25,11358901,9157370,92.1,9948083
2015-10-26,11488001,9245344,92.9,9948083
2015-10-27,11462751,9222531,92.7,9948083
2015-10-28,11474867,9219604,92.7,9948083
2015-10-29,11500019,9212401,92.6,9948083
2015-10-30,11491566,9194087,92.4,9948083
2015-10-31,11596299,9227429,92.8,9948083
2015-11-01,11690772,9265956,93.3,9935607
2015-11-02,11754700,9298577,93.6,9935607
2015-11-03,11787468,9308642,93.7,9935607
2015-11-04,11817295,9315296,93.8,9935607
2015-11-05,11826188,9317272,93.8,9935607
2015-11-06,11874183,9333219,93.9,9935607
2015-11-07,11947023,9370313,94.3,9935607
2015-11-08,11996026,9403843,94.6,9935607
2015-11-09,11995349,9411184,94.7,9935607
2015-11-10,11981384,9412106,94.7,9935607
2015-11-11,11960828,9407273,94.7,9935607
2015-11-12,12004516,9431375,94.9,9935607
2015-11-13,11975593,9428584,94.9,9935607
2015-11-14,11949400,9426150,94.9,9935607
2015-11-15,11930616,9425355,94.9,9935607
2015-11-16,11907446,9422720,94.8,9935607
2015-11-17,11949632,9438113,95.0,9935607
2015-11-18,12126121,9516370,95.8,9935607
2015-11-19,12181806,9566841,96.3,9935607
2015-11-20,12203666,9601447,96.6,9935607
2015-11-21,12266407,9646692,97.1,9935607
2015-11-22,12253766,9660749,97.2,9935607
2015-11-23,12251990,9670643,97.3,9935607
2015-11-24,12242918,9668047,97.3,9935607
2015-11-25,12245993,9668963,97.3,9935607
2015-11-26,12252887,9672313,97.3,9935607
2015-11-27,12275250,9683456,97.5,9935607
2015-11-28,12352314,9703329,97.7,9935607
2015-11-29,12405812,9711513,97.7,9935607
2015-11-30,12473336,9720774,97.8,9935607
2015-12-01,12527088,9729645,97.9,9935607
2015-12-02,12615503,9737929,98.0,9935607
2015-12-03,12728600,9743938,98.1,9935607
2015-12-04,12856063,9740232,98.0,9935607
2015-12-05,12994883,9740205,98.0,9935607
2015-12-06,13083054,9744290,98.1,9935607
2015-12-07,13128260,9743510,98.1,9935607
2015-12-08,13144602,9739208,98.0,9935607
2015-12-09,13169373,9743798,98.1,9935607
2015-12-10,13172757,9742847,98.1,9935607
2015-12-11,13180590,9744808,98.1,9935607
2015-12-12,13171777,9745448,98.1,9935607
2015-12-13,13325737,9769052,98.3,9935607
2015-12-14,13526366,9801947,98.7,9935607
2015-12-15,13640425,9813909,98.8,9935607
2015-12-16,13748979,9824956,98.9,9935607
2015-12-17,13795509,9837625,99.0,9935607
2015-12-18,13835415,9844867,99.1,9935607
2015-12-19,13827988,9846660,99.1,9935607
2015-12-20,13802310,9845124,99.1,9935607
2015-12-21,13809012,9847943,99.1,9935607
2015-12-22,13802945,9856710,99.2,9935607
2015-12-23,13780757,9864693,99.3,9935607
2015-12-24,13766860,9873226,99.4,9935607
2015-12-25,13754941,9882420,99.5,9935607
2015-12-26,13723022,9886577,99.5,9935607
2015-12-27,13804552,9903499,99.7,9935607
2015-12-28,14188179,9916561,99.8,9935607
2015-12-29,14339743,9920850,99.9,9935607
2015-12-30,14476321,9921538,99.9,9935607
2015-12-31,14637528,9920298,99.8,9935607
2016-01-01,14775477,9919988,99.8,9935607
2016-01-02,14849390,9918938,99.8,9935607
2016-01-03,14870597,9917640,99.8,9935607
2016-01-04,14857398,9917727,99.8,9935607
2016-01-05,14818212,9914828,99.8,9935607
2016-01-06,14806497,9912883,99.8,9935607
2016-01-07,14866668,9915346,99.8,9935607
2016-01-08,14903387,9917012,99.8,9935607
2016-01-09,15018188,9914576,99.8,9935607
2016-01-10,15036635,9909425,99.7,9935607
2016-01-11,15012406,9908564,99.7,9935607
2016-01-12,14981109,9903314,99.7,9935607
2016-01-13,14936611,9903314,99.7,9935607
2016-01-14,14889668,9906654,99.7,9935607
2016-01-15,14849434,9912437,99.8,9935607
2016-01-16,14813962,9917399,99.8,9935607
2016-01-17,14758601,9919252,99.8,9935607
2016-01-18,14709621,9918486,99.8,9935607
2016-01-19,14660432,9915310,99.8,9935607
2016-01-20,14654768,9913409,99.8,9935607
2016-01-21,14667945,9914569,99.8,9935607
2016-01-22,14706570,9916856,99.8,9935607
2016-01-23,14647426,9914876,99.8,9935607
2016-01-24,14594926,9911955,99.8,9935607
2016-01-25,14592824,9914073,99.8,9935607
2016-01-26,14625670,9915943,99.8,9935607
2016-01-27,14594761,9915196,99.8,9935607
2016-01-28,14537707,9912391,99.8,9935607
2016-01-29,14477332,9909413,99.7,9935607
2016-01-30,14422642,9909536,99.7,9935607
2016-01-31,14380637,9910932,99.8,9935607
2016-02-01,14325989,9911313,99.8,9935607
2016-02-02,14306596,9915023,99.8,9935607
2016-02-03,14308592,9915824,99.8,9935607
2016-02-04,14243944,9912229,99.8,9935607
2016-02-05,14173653,9908646,99.7,9935607
2016-02-06,14140629,9907877,99.7,9935607
2016-02-07,14095550,9901211,99.7,9935607
2016-02-08,14102534,9911181,99.8,9935607
2016-02-09,14039152,9899608,99.6,9935607
2016-02-10,13967347,9883744,99.5,9935607
2016-02-11,13916577,9872915,99.4,9935607
2016-02-12,13885281,9865741,99.3,9935607
2016-02-13,13835456,9853795,99.2,9935607
2016-02-14,13781415,9834250,99.0,9935607
2016-02-15,13793935,9838103,99.0,9935607
2016-02-16,13775066,9829282,98.9,9935607
2016-02-17,13745656,9823315,98.9,9935607
2016-02-18,13696041,9805697,98.7,9935607
2016-02-19,13668158,9796092,98.6,9935607
2016-02-20,13642618,9790171,98.5,9935607
2016-02-21,13625175,9786878,98.5,9935607
2016-02-22,13688111,9820400,98.8,9935607
2016-02-23,13781272,9859630,99.2,9935607
2016-02-24,13902237,9911466,99.8,9935607
2016-02-25,13900150,9915944,99.8,9935607
2016-02-26,13897441,9913526,99.8,9935607
2016-02-27,13895517,9912542,99.8,9935607
2016-02-28,13901596,9913340,99.8,9935607
2016-02-29,13921150,9918947,99.8,9935607
2016-03-01,13925191,9917823,99.8,9935607
2016-03-02,13907616,9912527,99.8,9935607
2016-03-03,13909798,9914764,99.8,9935607
2016-03-04,13891797,9912625,99.8,9935607
2016-03-05,13857651,9912678,99.8,9935607
2016-03-06,13796350,9902194,99.7,9935607
2016-03-07,13729105,9890368,99.5,9935607
2016-03-08,13716580,9888999,99.5,9935607
2016-03-09,14169312,9927444,99.9,9935607
2016-03-10,14927290,9935607,100.0,9935607
2016-03-11,15248941,9934545,100.0,9935607
2016-03-12,15269160,9927866,99.9,9935607
2016-03-13,15310909,9921239,99.9,9935607
2016-03-14,15360752,9915879,99.8,9935607
2016-03-15,15386899,9915936,99.8,9935607
2016-03-16,15409690,9922859,99.9,9935607
2016-03-17,15397207,9925264,99.9,9935607
2016-03-18,15394781,9925071,99.9,9935607
2016-03-19,15426179,9922029,99.9,9935607
2016-03-20,15393500,9914226,99.8,9935607
2016-03-21,15300308,9905413,99.7,9935607
2016-03-22,15241170,9903014,99.7,9935607
2016-03-23,15225469,9908963,99.7,9935607
2016-03-24,15303073,9923231,99.9,9935607
2016-03-25,15266636,9923840,99.9,9935607
2016-03-26,15210540,9923117,99.9,9935607
2016-03-27,15175786,9923905,99.9,9935607
2016-03-28,15097346,9923380,99.9,9935607
2016-03-29,14988230,9920501,99.8,9935607
2016-03-30,14891261,9919906,99.8,9935607
2016-03-31,14891654,9922702,99.9,9935607
2016-04-01,14880711,10112696,99.9,10123396
2016-04-02,14820170,10115060,99.9,10123396
2016-04-03,14748607,10115036,99.9,10123396
2016-04-04,14694567,10114099,99.9,10123396
2016-04-05,14638523,10113865,99.9,10123396
2016-04-06,14581149,10113393,99.9,10123396
2016-04-07,14534567,10110576,99.9,10123396
2016-04-08,14485416,10109252,99.9,10123396
2016-04-09,14405576,10105334,99.8,10123396
2016-04-10,14316085,10100479,99.8,10123396
2016-04-11,14282338,10101342,99.8,10123396
2016-04-12,14286294,10105170,99.8,10123396
2016-04-13,14245045,10110332,99.9,10123396
2016-04-14,14208700,10110478,99.9,10123396
2016-04-15,14164759,10108785,99.9,10123396
2016-04-16,14095781,10098744,99.8,10123396
2016-04-17,14039448,10091831,99.7,10123396
2016-04-18,14134583,10107548,99.8,10123396
2016-04-19,14202659,10118425,100.0,10123396
2016-04-20,14257080,10120070,100.0,10123396
2016-04-21,14343804,10122479,100.0,10123396
2016-04-22,14408753,10123396,100.0,10123396
2016-04-23,14440946,10122765,100.0,10123396
2016-04-24,14459337,10117383,99.9,10123396
2016-04-25,14468598,10110314,99.9,10123396
2016-04-26,14464052,10104755,99.8,10123396
2016-04-27,14519063,10110396,99.9,10123396
2016-04-28,14522956,10115783,99.9,10123396
2016-04-29,14450170,10116843,99.9,10123396
2016-04-30,14746003,10119278,100.0,10123396
2016-05-01,14890563,10145597,100.0,10150599
2016-05-02,15004453,10147721,100.0,10150599
2016-05-03,15039401,10146648,100.0,10150599
2016-05-04,15060733,10143546,99.9,10150599
2016-05-05,15105896,10140039,99.9,10150599
2016-05-06,15119831,10140298,99.9,10150599
2016-05-07,15133035,10142210,99.9,10150599
2016-05-08,15114643,10143488,99.9,10150599
2016-05-09,15106839,10144817,99.9,10150599
2016-05-10,15113673,10144037,99.9,10150599
2016-05-11,15121730,10143929,99.9,10150599
2016-05-12,15141098,10141302,99.9,10150599
2016-05-13,15142658,10137853,99.9,10150599
2016-05-14,15134005,10137822,99.9,10150599
2016-05-15,15122668,10137778,99.9,10150599
2016-05-16,15085187,10136660,99.9,10150599
2016-05-17,15071423,10137116,99.9,10150599
2016-05-18,15050985,10135091,99.8,10150599
